,product,sales,date,region
597,magenta morsel,1287.5,2018-02-27,south
598,magenta morsel,1480.0,2018-02-27,east
599,magenta morsel,1385.0,2018-02-27,west
600,chartreuse morsel,1548.0,2018-02-27,north
601,chartreuse morsel,1800.0,2018-02-27,south
602,chartreuse morsel,1602.0,2018-02-27,east
603,chartreuse morsel,1530.0,2018-02-27,west
604,periwinkle morsel,717.5,2018-02-27,north
605,periwinkle morsel,650.0,2018-02-27,south
606,periwinkle morsel,738.75,2018-02-27,east
607,periwinkle morsel,648.75,2018-02-27,west
608,vermilion morsel,2579.83,2018-02-27,north
609,vermilion morsel,2574.84,2018-02-27,south
610,vermilion morsel,2989.01,2018-02-27,east
611,vermilion morsel,2904.1800000000003,2018-02-27,west
612,lapis morsel,1068.6299999999999,2018-02-27,north
613,lapis morsel,1170.12,2018-02-27,south
614,lapis morsel,1190.02,2018-02-27,east
615,lapis morsel,1152.21,2018-02-27,west
616,pink morsel,1767.0,2018-02-28,north
617,pink morsel,1593.0,2018-02-28,south
618,pink morsel,1743.0,2018-02-28,east
619,pink morsel,1557.0,2018-02-28,west
620,gold morsel,5334.66,2018-02-28,north
621,gold morsel,5374.62,2018-02-28,south
622,gold morsel,5444.55,2018-02-28,east
623,gold morsel,5824.17,2018-02-28,west
624,magenta morsel,1407.5,2018-02-28,north
625,magenta morsel,1405.0,2018-02-28,south
626,magenta morsel,1320.0,2018-02-28,east
627,magenta morsel,1462.5,2018-02-28,west
628,chartreuse morsel,1746.0,2018-02-28,north
629,chartreuse morsel,1746.0,2018-02-28,south
630,chartreuse morsel,1590.0,2018-02-28,east
631,chartreuse morsel,1539.0,2018-02-28,west
632,periwinkle morsel,715.0,2018-02-28,north
633,periwinkle morsel,642.5,2018-02-28,south
634,periwinkle morsel,730.0,2018-02-28,east
635,periwinkle morsel,691.25,2018-02-28,west
636,vermilion morsel,2979.03,2018-02-28,north
637,vermilion morsel,2619.75,2018-02-28,south
638,vermilion morsel,2794.4,2018-02-28,east
639,vermilion morsel,2924.1400000000003,2018-02-28,west
640,lapis morsel,1020.87,2018-02-28,north
641,lapis morsel,1068.6299999999999,2018-02-28,south
642,lapis morsel,1026.84,2018-02-28,east
643,lapis morsel,1040.77,2018-02-28,west
644,pink morsel,1668.0,2018-03-01,north
645,pink morsel,1782.0,2018-03-01,south
646,pink morsel,1527.0,2018-03-01,east
647,pink morsel,1668.0,2018-03-01,west
648,gold morsel,5614.38,2018-03-01,north
649,gold morsel,5784.21,2018-03-01,south
650,gold morsel,5194.8,2018-03-01,east
651,gold morsel,5704.29,2018-03-01,west
652,magenta morsel,1320.0,2018-03-01,north
653,magenta morsel,1472.5,2018-03-01,south
654,magenta morsel,1295.0,2018-03-01,east
655,magenta morsel,1337.5,2018-03-01,west
656,chartreuse morsel,1581.0,2018-03-01,north
657,chartreuse morsel,1605.0,2018-03-01,south
658,chartreuse morsel,1563.0,2018-03-01,east
659,chartreuse morsel,1509.0,2018-03-01,west
660,periwinkle morsel,726.25,2018-03-01,north
661,periwinkle morsel,643.75,2018-03-01,south
662,periwinkle morsel,750.0,2018-03-01,east
663,periwinkle morsel,736.25,2018-03-01,west
664,vermilion morsel,2754.48,2018-03-01,north
665,vermilion morsel,2534.92,2018-03-01,south
666,vermilion morsel,2824.34,2018-03-01,east
667,vermilion morsel,2869.25,2018-03-01,west
668,lapis morsel,1068.6299999999999,2018-03-01,north
669,lapis morsel,1142.26,2018-03-01,south
670,lapis morsel,1180.07,2018-03-01,east
671,lapis morsel,1020.87,2018-03-01,west
672,pink morsel,1635.0,2018-03-02,north
673,pink morsel,1569.0,2018-03-02,south
674,pink morsel,1746.0,2018-03-02,east
675,pink morsel,1773.0,2018-03-02,west
676,gold morsel,5984.01,2018-03-02,north
677,gold morsel,5954.04,2018-03-02,south
678,gold morsel,5274.72,2018-03-02,east
679,gold morsel,5304.6900000000005,2018-03-02,west
680,magenta morsel,1387.5,2018-03-02,north
681,magenta morsel,1465.0,2018-03-02,south
682,magenta morsel,1420.0,2018-03-02,east
683,magenta morsel,1437.5,2018-03-02,west
684,chartreuse morsel,1659.0,2018-03-02,north
685,chartreuse morsel,1512.0,2018-03-02,south
686,chartreuse morsel,1788.0,2018-03-02,east
687,chartreuse morsel,1638.0,2018-03-02,west
688,periwinkle morsel,741.25,2018-03-02,north
689,periwinkle morsel,658.75,2018-03-02,south
690,periwinkle morsel,686.25,2018-03-02,east
691,periwinkle morsel,640.0,2018-03-02,west
692,vermilion morsel,2544.9,2018-03-02,north
693,vermilion morsel,2499.9900000000002,2018-03-02,south
694,vermilion morsel,2984.02,2018-03-02,east
695,vermilion morsel,2854.28,2018-03-02,west
696,lapis morsel,1082.56,2018-03-02,north
697,lapis morsel,1028.83,2018-03-02,south
698,lapis morsel,1088.53,2018-03-02,east
699,lapis morsel,1108.43,2018-03-02,west
700,pink morsel,1539.0,2018-03-03,north
701,pink morsel,1500.0,2018-03-03,south
702,pink morsel,1569.0,2018-03-03,east
703,pink morsel,1557.0,2018-03-03,west
704,gold morsel,5624.37,2018-03-03,north
705,gold morsel,5304.6900000000005,2018-03-03,south
706,gold morsel,5194.8,2018-03-03,east
707,gold morsel,5554.4400000000005,2018-03-03,west
708,magenta morsel,1255.0,2018-03-03,north
709,magenta morsel,1372.5,2018-03-03,south
710,magenta morsel,1440.0,2018-03-03,east
711,magenta morsel,1282.5,2018-03-03,west
712,chartreuse morsel,1749.0,2018-03-03,north
713,chartreuse morsel,1635.0,2018-03-03,south
714,chartreuse morsel,1542.0,2018-03-03,east
715,chartreuse morsel,1662.0,2018-03-03,west
716,periwinkle morsel,688.75,2018-03-03,north
717,periwinkle morsel,662.5,2018-03-03,south
718,periwinkle morsel,627.5,2018-03-03,east
719,periwinkle morsel,717.5,2018-03-03,west
720,vermilion morsel,2609.77,2018-03-03,north
721,vermilion morsel,2604.78,2018-03-03,south
722,vermilion morsel,2569.85,2018-03-03,east
723,vermilion morsel,2584.82,2018-03-03,west
724,lapis morsel,1062.66,2018-03-03,north
725,lapis morsel,1062.66,2018-03-03,south
726,lapis morsel,995.0,2018-03-03,east
727,lapis morsel,1140.27,2018-03-03,west
728,pink morsel,1773.0,2018-03-04,north
729,pink morsel,1644.0,2018-03-04,south
730,pink morsel,1614.0,2018-03-04,east
731,pink morsel,1674.0,2018-03-04,west
732,gold morsel,5994.0,2018-03-04,north
733,gold morsel,5784.21,2018-03-04,south
734,gold morsel,5054.9400000000005,2018-03-04,east
735,gold morsel,5774.22,2018-03-04,west
736,magenta morsel,1372.5,2018-03-04,north
737,magenta morsel,1262.5,2018-03-04,south
738,magenta morsel,1425.0,2018-03-04,east
739,magenta morsel,1335.0,2018-03-04,west
740,chartreuse morsel,1599.0,2018-03-04,north
741,chartreuse morsel,1566.0,2018-03-04,south
742,chartreuse morsel,1707.0,2018-03-04,east
743,chartreuse morsel,1626.0,2018-03-04,west
744,periwinkle morsel,685.0,2018-03-04,north
745,periwinkle morsel,688.75,2018-03-04,south
746,periwinkle morsel,667.5,2018-03-04,east
747,periwinkle morsel,662.5,2018-03-04,west
748,vermilion morsel,2554.88,2018-03-04,north
749,vermilion morsel,2864.26,2018-03-04,south
750,vermilion morsel,2894.2000000000003,2018-03-04,east
751,vermilion morsel,2574.84,2018-03-04,west
752,lapis morsel,1142.26,2018-03-04,north
753,lapis morsel,1152.21,2018-03-04,south
754,lapis morsel,1122.36,2018-03-04,east
755,lapis morsel,1060.67,2018-03-04,west
756,pink morsel,1533.0,2018-03-05,north
757,pink morsel,1653.0,2018-03-05,south
758,pink morsel,1557.0,2018-03-05,east
759,pink morsel,1746.0,2018-03-05,west
760,gold morsel,5734.26,2018-03-05,north
761,gold morsel,5094.900000000001,2018-03-05,south
762,gold morsel,5594.400000000001,2018-03-05,east
763,gold morsel,5244.75,2018-03-05,west
764,magenta morsel,1440.0,2018-03-05,north
765,magenta morsel,1465.0,2018-03-05,south
766,magenta morsel,1490.0,2018-03-05,east
767,magenta morsel,1495.0,2018-03-05,west
768,chartreuse morsel,1722.0,2018-03-05,north
769,chartreuse morsel,1758.0,2018-03-05,south
770,chartreuse morsel,1524.0,2018-03-05,east
771,chartreuse morsel,1782.0,2018-03-05,west
772,periwinkle morsel,733.75,2018-03-05,north
773,periwinkle morsel,672.5,2018-03-05,south
774,periwinkle morsel,687.5,2018-03-05,east
775,periwinkle morsel,720.0,2018-03-05,west
776,vermilion morsel,2524.94,2018-03-05,north
777,vermilion morsel,2974.04,2018-03-05,south
778,vermilion morsel,2514.96,2018-03-05,east
779,vermilion morsel,2979.03,2018-03-05,west
780,lapis morsel,1158.18,2018-03-05,north
781,lapis morsel,1144.25,2018-03-05,south
782,lapis morsel,1082.56,2018-03-05,east
783,lapis morsel,1042.76,2018-03-05,west
784,pink morsel,1719.0,2018-03-06,north
785,pink morsel,1719.0,2018-03-06,south
786,pink morsel,1659.0,2018-03-06,east
787,pink morsel,1800.0,2018-03-06,west
788,gold morsel,5324.67,2018-03-06,north
789,gold morsel,5854.14,2018-03-06,south
790,gold morsel,5884.11,2018-03-06,east
791,gold morsel,5544.45,2018-03-06,west
792,magenta morsel,1445.0,2018-03-06,north
793,magenta morsel,1265.0,2018-03-06,south
794,magenta morsel,1412.5,2018-03-06,east
795,magenta morsel,1370.0,2018-03-06,west
796,chartreuse morsel,1611.0,2018-03-06,north
797,chartreuse morsel,1773.0,2018-03-06,south
798,chartreuse morsel,1611.0,2018-03-06,east
799,chartreuse morsel,1746.0,2018-03-06,west
800,periwinkle morsel,631.25,2018-03-06,north
801,periwinkle morsel,748.75,2018-03-06,south
802,periwinkle morsel,705.0,2018-03-06,east
803,periwinkle morsel,631.25,2018-03-06,west
804,vermilion morsel,2709.57,2018-03-06,north
805,vermilion morsel,2789.4100000000003,2018-03-06,south
806,vermilion morsel,2719.55,2018-03-06,east
807,vermilion morsel,2679.63,2018-03-06,west
808,lapis morsel,1050.72,2018-03-06,north
809,lapis morsel,1048.73,2018-03-06,south
810,lapis morsel,1104.45,2018-03-06,east
811,lapis morsel,1052.71,2018-03-06,west
812,pink morsel,1581.0,2018-03-07,north
813,pink morsel,1602.0,2018-03-07,south
814,pink morsel,1608.0,2018-03-07,east
815,pink morsel,1650.0,2018-03-07,west
816,gold morsel,5204.79,2018-03-07,north
817,gold morsel,5744.25,2018-03-07,south
818,gold morsel,5044.95,2018-03-07,east
819,gold morsel,5644.35,2018-03-07,west
820,magenta morsel,1315.0,2018-03-07,north
821,magenta morsel,1340.0,2018-03-07,south
822,magenta morsel,1460.0,2018-03-07,east
823,magenta morsel,1387.5,2018-03-07,west
824,chartreuse morsel,1791.0,2018-03-07,north
825,chartreuse morsel,1518.0,2018-03-07,south
826,chartreuse morsel,1779.0,2018-03-07,east
827,chartreuse morsel,1719.0,2018-03-07,west
828,periwinkle morsel,737.5,2018-03-07,north
829,periwinkle morsel,743.75,2018-03-07,south
830,periwinkle morsel,673.75,2018-03-07,east
831,periwinkle morsel,670.0,2018-03-07,west
832,vermilion morsel,2924.1400000000003,2018-03-07,north
833,vermilion morsel,2944.1,2018-03-07,south
834,vermilion morsel,2814.36,2018-03-07,east
835,vermilion morsel,2594.8,2018-03-07,west
836,lapis morsel,1194.0,2018-03-07,north
837,lapis morsel,1172.11,2018-03-07,south
838,lapis morsel,1124.35,2018-03-07,east
839,lapis morsel,1066.64,2018-03-07,west
840,pink morsel,1611.0,2018-03-08,north
841,pink morsel,1530.0,2018-03-08,south
842,pink morsel,1698.0,2018-03-08,east
843,pink morsel,1668.0,2018-03-08,west
844,gold morsel,5894.1,2018-03-08,north
845,gold morsel,5584.41,2018-03-08,south
846,gold morsel,5354.64,2018-03-08,east
847,gold morsel,5614.38,2018-03-08,west
848,magenta morsel,1450.0,2018-03-08,north
849,magenta morsel,1475.0,2018-03-08,south
850,magenta morsel,1275.0,2018-03-08,east
851,magenta morsel,1452.5,2018-03-08,west
852,chartreuse morsel,1590.0,2018-03-08,north
853,chartreuse morsel,1506.0,2018-03-08,south
854,chartreuse morsel,1692.0,2018-03-08,east
855,chartreuse morsel,1662.0,2018-03-08,west
856,periwinkle morsel,742.5,2018-03-08,north
857,periwinkle morsel,741.25,2018-03-08,south
858,periwinkle morsel,662.5,2018-03-08,east
859,periwinkle morsel,666.25,2018-03-08,west
860,vermilion morsel,2659.67,2018-03-08,north
861,vermilion morsel,2849.29,2018-03-08,south
862,vermilion morsel,2939.11,2018-03-08,east
863,vermilion morsel,2949.09,2018-03-08,west
864,lapis morsel,1038.78,2018-03-08,north
865,lapis morsel,1080.57,2018-03-08,south
866,lapis morsel,1028.83,2018-03-08,east
867,lapis morsel,1074.6,2018-03-08,west
868,pink morsel,1746.0,2018-03-09,north
869,pink morsel,1524.0,2018-03-09,south
870,pink morsel,1506.0,2018-03-09,east
871,pink morsel,1704.0,2018-03-09,west
872,gold morsel,5824.17,2018-03-09,north
873,gold morsel,5864.13,2018-03-09,south
874,gold morsel,5174.82,2018-03-09,east
875,gold morsel,5014.9800000000005,2018-03-09,west
876,magenta morsel,1420.0,2018-03-09,north
877,magenta morsel,1317.5,2018-03-09,south
878,magenta morsel,1255.0,2018-03-09,east
879,magenta morsel,1287.5,2018-03-09,west
880,chartreuse morsel,1530.0,2018-03-09,north
881,chartreuse morsel,1701.0,2018-03-09,south
882,chartreuse morsel,1674.0,2018-03-09,east
883,chartreuse morsel,1587.0,2018-03-09,west
884,periwinkle morsel,626.25,2018-03-09,north
885,periwinkle morsel,726.25,2018-03-09,south
886,periwinkle morsel,661.25,2018-03-09,east
887,periwinkle morsel,632.5,2018-03-09,west
888,vermilion morsel,2944.1,2018-03-09,north
889,vermilion morsel,2884.2200000000003,2018-03-09,south
890,vermilion morsel,2979.03,2018-03-09,east
891,vermilion morsel,2644.7000000000003,2018-03-09,west
892,lapis morsel,1150.22,2018-03-09,north
893,lapis morsel,1112.41,2018-03-09,south
894,lapis morsel,1148.23,2018-03-09,east
895,lapis morsel,1148.23,2018-03-09,west
896,pink morsel,1788.0,2018-03-10,north
897,pink morsel,1719.0,2018-03-10,south
898,pink morsel,1746.0,2018-03-10,east
899,pink morsel,1584.0,2018-03-10,west
900,gold morsel,5184.81,2018-03-10,north
901,gold morsel,5514.4800000000005,2018-03-10,south
902,gold morsel,5684.31,2018-03-10,east
903,gold morsel,5874.12,2018-03-10,west
904,magenta morsel,1347.5,2018-03-10,north
905,magenta morsel,1307.5,2018-03-10,south
906,magenta morsel,1275.0,2018-03-10,east
907,magenta morsel,1492.5,2018-03-10,west
908,chartreuse morsel,1611.0,2018-03-10,north
909,chartreuse morsel,1503.0,2018-03-10,south
910,chartreuse morsel,1632.0,2018-03-10,east
911,chartreuse morsel,1563.0,2018-03-10,west
912,periwinkle morsel,637.5,2018-03-10,north
913,periwinkle morsel,730.0,2018-03-10,south
914,periwinkle morsel,663.75,2018-03-10,east
915,periwinkle morsel,671.25,2018-03-10,west
916,vermilion morsel,2814.36,2018-03-10,north
917,vermilion morsel,2559.87,2018-03-10,south
918,vermilion morsel,2869.25,2018-03-10,east
919,vermilion morsel,2654.6800000000003,2018-03-10,west
920,lapis morsel,1164.15,2018-03-10,north
921,lapis morsel,1134.3,2018-03-10,south
922,lapis morsel,1016.89,2018-03-10,east
923,lapis morsel,1014.9,2018-03-10,west
924,pink morsel,1692.0,2018-03-11,north
925,pink morsel,1635.0,2018-03-11,south
926,pink morsel,1608.0,2018-03-11,east
927,pink morsel,1590.0,2018-03-11,west
928,gold morsel,5634.36,2018-03-11,north
929,gold morsel,5964.03,2018-03-11,south
930,gold morsel,5554.4400000000005,2018-03-11,east
931,gold morsel,4995.0,2018-03-11,west
932,magenta morsel,1320.0,2018-03-11,north
933,magenta morsel,1367.5,2018-03-11,south
934,magenta morsel,1447.5,2018-03-11,east
935,magenta morsel,1272.5,2018-03-11,west
936,chartreuse morsel,1599.0,2018-03-11,north
937,chartreuse morsel,1566.0,2018-03-11,south
938,chartreuse morsel,1524.0,2018-03-11,east
939,chartreuse morsel,1680.0,2018-03-11,west
940,periwinkle morsel,728.75,2018-03-11,north
941,periwinkle morsel,728.75,2018-03-11,south
942,periwinkle morsel,667.5,2018-03-11,east
943,periwinkle morsel,652.5,2018-03-11,west
944,vermilion morsel,2634.7200000000003,2018-03-11,north
945,vermilion morsel,2644.7000000000003,2018-03-11,south
946,vermilion morsel,2689.61,2018-03-11,east
947,vermilion morsel,2524.94,2018-03-11,west
948,lapis morsel,1094.5,2018-03-11,north
949,lapis morsel,1130.32,2018-03-11,south
950,lapis morsel,1124.35,2018-03-11,east
951,lapis morsel,1128.33,2018-03-11,west
952,pink morsel,1599.0,2018-03-12,north
953,pink morsel,1518.0,2018-03-12,south
954,pink morsel,1602.0,2018-03-12,east
955,pink morsel,1659.0,2018-03-12,west
956,gold morsel,5124.87,2018-03-12,north
957,gold morsel,5304.6900000000005,2018-03-12,south
958,gold morsel,5694.3,2018-03-12,east
959,gold morsel,5784.21,2018-03-12,west
960,magenta morsel,1452.5,2018-03-12,north
961,magenta morsel,1322.5,2018-03-12,south
962,magenta morsel,1437.5,2018-03-12,east
963,magenta morsel,1497.5,2018-03-12,west
964,chartreuse morsel,1512.0,2018-03-12,north
965,chartreuse morsel,1644.0,2018-03-12,south
966,chartreuse morsel,1608.0,2018-03-12,east
967,chartreuse morsel,1758.0,2018-03-12,west
968,periwinkle morsel,703.75,2018-03-12,north
969,periwinkle morsel,643.75,2018-03-12,south
970,periwinkle morsel,632.5,2018-03-12,east
971,periwinkle morsel,651.25,2018-03-12,west
972,vermilion morsel,2799.3900000000003,2018-03-12,north
973,vermilion morsel,2569.85,2018-03-12,south
974,vermilion morsel,2544.9,2018-03-12,east
975,vermilion morsel,2744.5,2018-03-12,west
976,lapis morsel,1070.62,2018-03-12,north
977,lapis morsel,1128.33,2018-03-12,south
978,lapis morsel,1084.55,2018-03-12,east
979,lapis morsel,1026.84,2018-03-12,west
980,pink morsel,1644.0,2018-03-13,north
981,pink morsel,1611.0,2018-03-13,south
982,pink morsel,1554.0,2018-03-13,east
983,pink morsel,1515.0,2018-03-13,west
984,gold morsel,5294.7,2018-03-13,north
985,gold morsel,5644.35,2018-03-13,south
986,gold morsel,5174.82,2018-03-13,east
987,gold morsel,5284.71,2018-03-13,west
988,magenta morsel,1400.0,2018-03-13,north
989,magenta morsel,1435.0,2018-03-13,south
990,magenta morsel,1387.5,2018-03-13,east
991,magenta morsel,1310.0,2018-03-13,west
992,chartreuse morsel,1527.0,2018-03-13,north
993,chartreuse morsel,1599.0,2018-03-13,south
994,chartreuse morsel,1503.0,2018-03-13,east
995,chartreuse morsel,1587.0,2018-03-13,west
996,periwinkle morsel,711.25,2018-03-13,north
997,periwinkle morsel,652.5,2018-03-13,south
998,periwinkle morsel,653.75,2018-03-13,east
999,periwinkle morsel,631.25,2018-03-13,west
1000,vermilion morsel,2929.13,2018-03-13,north
1001,vermilion morsel,2904.1800000000003,2018-03-13,south
1002,vermilion morsel,2499.9900000000002,2018-03-13,east
1003,vermilion morsel,2529.9300000000003,2018-03-13,west
1004,lapis morsel,1034.8,2018-03-13,north
1005,lapis morsel,1022.86,2018-03-13,south
1006,lapis morsel,1124.35,2018-03-13,east
1007,lapis morsel,1082.56,2018-03-13,west
1008,pink morsel,1515.0,2018-03-14,north
1009,pink morsel,1632.0,2018-03-14,south
1010,pink morsel,1512.0,2018-03-14,east
1011,pink morsel,1776.0,2018-03-14,west
1012,gold morsel,5394.6,2018-03-14,north
1013,gold morsel,5654.34,2018-03-14,south
1014,gold morsel,5294.7,2018-03-14,east
1015,gold morsel,5324.67,2018-03-14,west
1016,magenta morsel,1425.0,2018-03-14,north
1017,magenta morsel,1472.5,2018-03-14,south
1018,magenta morsel,1330.0,2018-03-14,east
1019,magenta morsel,1325.0,2018-03-14,west
1020,chartreuse morsel,1668.0,2018-03-14,north
1021,chartreuse morsel,1776.0,2018-03-14,south
1022,chartreuse morsel,1716.0,2018-03-14,east
1023,chartreuse morsel,1536.0,2018-03-14,west
1024,periwinkle morsel,681.25,2018-03-14,north
1025,periwinkle morsel,633.75,2018-03-14,south
1026,periwinkle morsel,640.0,2018-03-14,east
1027,periwinkle morsel,626.25,2018-03-14,west
1028,vermilion morsel,2789.4100000000003,2018-03-14,north
1029,vermilion morsel,2634.7200000000003,2018-03-14,south
1030,vermilion morsel,2984.02,2018-03-14,east
1031,vermilion morsel,2529.9300000000003,2018-03-14,west
1032,lapis morsel,1030.82,2018-03-14,north
1033,lapis morsel,1016.89,2018-03-14,south
1034,lapis morsel,1072.61,2018-03-14,east
1035,lapis morsel,1188.03,2018-03-14,west
1036,pink morsel,1677.0,2018-03-15,north
1037,pink morsel,1503.0,2018-03-15,south
1038,pink morsel,1605.0,2018-03-15,east
